unique_items,total_purchase_quantity,total_return_quantity,net_quantity,uniq_departments,departments_with_returns
2,2,0,2,2,0
3,3,0,3,2,0
1,1,0,1,1,0
1,1,0,1,1,0
3,3,0,3,3,0
1,1,0,1,1,0
3,3,0,3,3,0
3,3,0,3,2,0
1,1,0,1,1,0
3,3,0,3,2,0
1,1,0,1,1,0
1,1,0,1,1,0
1,1,0,1,1,0
2,3,0,3,1,0
2,2,0,2,2,0
1,1,0,1,1,0
2,2,0,2,2,0
2,2,0,2,2,0
2,2,0,2,2,0
2,2,0,2,1,0
4,4,0,4,2,0
3,3,1,2,3,1
3,3,0,3,2,0
3,3,0,3,2,0
1,1,0,1,1,0
2,2,1,1,2,1
1,1,0,1,1,0
3,3,0,3,2,0
1,1,0,1,1,0
1,1,0,1,1,0
1,2,0,2,1,0
2,2,0,2,1,0
1,1,0,1,1,0
2,2,0,2,2,0
2,2,0,2,2,0
2,2,0,2,2,0
1,1,0,1,1,0
2,3,0,3,1,0
1,1,0,1,1,0
2,3,0,3,2,0
3,3,0,3,3,0
4,4,0,4,3,0
1,1,0,1,1,0
2,2,0,2,2,0
4,5,1,4,3,1
7,9,0,9,3,0
3,3,0,3,2,0
5,5,0,5,3,0
2,2,0,2,2,0
3,3,0,3,2,0
3,4,0,4,3,0
2,2,0,2,1,0
3,3,0,3,2,0
2,2,0,2,1,0
2,3,0,3,1,0
1,1,0,1,1,0
4,5,0,5,2,0
4,4,0,4,3,0
6,6,0,6,6,0
12,18,0,18,8,0
1,1,0,1,1,0
11,11,0,11,6,0
8,9,0,9,5,0
4,4,0,4,4,0
1,1,0,1,1,0
3,3,0,3,3,0
1,1,0,1,1,0
1,1,0,1,1,0
12,16,0,16,8,0
1,1,0,1,1,0
4,8,0,8,2,0
4,4,0,4,3,0
2,2,0,2,1,0
2,2,0,2,2,0
3,4,0,4,2,0
2,2,0,2,2,0
4,5,0,5,3,0
2,13,0,13,1,0
2,2,0,2,1,0
6,6,0,6,6,0
3,3,0,3,1,0
4,4,0,4,2,0
2,3,1,2,2,1
4,5,0,5,2,0
2,2,0,2,1,0
3,4,0,4,3,0
2,2,0,2,2,0
1,1,0,1,1,0
4,4,0,4,3,0
5,5,0,5,2,0
1,1,0,1,1,0
3,3,0,3,3,0
4,4,0,4,4,0
3,3,0,3,1,0
4,4,0,4,2,0
1,1,0,1,1,0
1,1,0,1,1,0
3,4,0,4,2,0
2,2,0,2,2,0
2,3,1,2,2,1
3,4,0,4,2,0
3,3,0,3,3,0
3,3,0,3,1,0
7,7,0,7,4,0
4,4,0,4,4,0
3,3,0,3,2,0
2,2,0,2,1,0
7,7,0,7,1,0
1,1,0,1,1,0
1,1,0,1,1,0
7,7,0,7,5,0
1,1,0,1,1,0
7,10,0,10,6,0
3,3,0,3,2,0
5,5,0,5,4,0
4,5,0,5,3,0
6,8,1,7,3,1
3,3,0,3,2,0
2,3,1,2,2,1
1,2,0,2,1,0
2,3,0,3,1,0
5,5,0,5,3,0
1,1,0,1,1,0
3,3,0,3,2,0
3,3,0,3,3,0
4,4,0,4,3,0
1,2,0,2,1,0
1,1,0,1,1,0
2,2,0,2,2,0
1,1,0,1,1,0
7,10,0,10,6,0
1,1,0,1,1,0
3,3,0,3,3,0
7,8,0,8,3,0
5,5,0,5,2,0
2,2,0,2,2,0
2,2,0,2,2,0
5,7,0,7,4,0
11,14,1,13,7,1
6,10,0,10,3,0
1,1,0,1,1,0
4,5,0,5,1,0
2,2,0,2,2,0
2,3,0,3,2,0
2,2,0,2,1,0
4,4,0,4,2,0
1,2,0,2,1,0
2,2,0,2,1,0
12,14,0,14,7,0
4,5,1,4,4,1
6,7,0,7,2,0
2,2,0,2,2,0
5,7,0,7,2,0
4,7,0,7,1,0
3,10,0,10,2,0
10,11,0,11,4,0
1,1,0,1,1,0
1,1,0,1,1,0
11,15,0,15,6,0
11,13,0,13,4,0
3,3,0,3,3,0
2,2,0,2,1,0
12,13,0,13,9,0
1,1,0,1,1,0
2,4,0,4,1,0
2,2,0,2,2,0
5,5,0,5,4,0
2,2,0,2,2,0
5,5,0,5,4,0
1,1,0,1,1,0
4,4,0,4,2,0
1,1,0,1,1,0
1,1,0,1,1,0
4,4,0,4,4,0
3,3,0,3,3,0
3,3,0,3,3,0
5,5,0,5,2,0
12,13,1,12,7,1
1,1,0,1,1,0
1,4,0,4,1,0
1,1,0,1,1,0
2,2,0,2,1,0
8,8,0,8,5,0
2,2,0,2,1,0
3,3,0,3,3,0
3,3,0,3,2,0
2,4,0,4,2,0
1,2,0,2,1,0
5,6,1,5,5,1
8,10,0,10,3,0
2,2,0,2,2,0
3,4,0,4,1,0
7,15,0,15,3,0
7,9,1,8,3,1
3,4,0,4,2,0
4,4,0,4,2,0
1,1,0,1,1,0
7,9,0,9,5,0
4,4,0,4,4,0
9,9,0,9,5,0
1,1,0,1,1,0
3,3,0,3,3,0
5,5,0,5,3,0
11,12,0,12,6,0
2,3,0,3,1,0
4,5,0,5,3,0
10,11,0,11,7,0
1,1,0,1,1,0
7,8,0,8,4,0
4,5,0,5,2,0
3,3,0,3,3,0
1,1,0,1,1,0
3,3,0,3,3,0
4,5,0,5,2,0
1,1,0,1,1,0
5,7,0,7,4,0
5,11,0,11,4,0
3,3,0,3,2,0
2,2,0,2,2,0
12,13,0,13,6,0
10,11,0,11,5,0
3,4,0,4,3,0
8,10,0,10,2,0
3,3,0,3,2,0
3,3,0,3,1,0
2,2,0,2,2,0
3,3,0,3,2,0
3,3,0,3,3,0
4,5,0,5,4,0
9,9,0,9,6,0
1,1,0,1,1,0
6,10,0,10,2,0
3,5,0,5,2,0
1,1,0,1,1,0
1,1,0,1,1,0
2,6,0,6,2,0
1,1,0,1,1,0
10,12,1,11,5,1
6,6,0,6,3,0
4,5,0,5,3,0
3,3,0,3,3,0
4,4,0,4,3,0
4,4,0,4,3,0
1,1,0,1,1,0
3,3,0,3,2,0
3,3,0,3,3,0
1,1,0,1,1,0
11,11,0,11,2,0
1,30,0,30,1,0
2,2,0,2,2,0
5,6,0,6,5,0
1,1,0,1,1,0
1,1,0,1,1,0
4,5,0,5,4,0
2,3,0,3,2,0
1,1,0,1,1,0
1,1,0,1,1,0
1,1,0,1,1,0
10,13,0,13,6,0
5,5,0,5,3,0
2,2,0,2,2,0
7,9,0,9,6,0
2,2,0,2,2,0
8,8,0,8,5,0
2,3,0,3,2,0
2,2,0,2,2,0
10,11,0,11,6,0
2,2,0,2,2,0
1,1,0,1,1,0
3,3,0,3,2,0
3,3,0,3,2,0
1,1,0,1,1,0
5,6,0,6,2,0
1,2,0,2,1,0
1,1,0,1,1,0
1,1,0,1,1,0
3,4,0,4,2,0
9,10,0,10,5,0
1,1,0,1,1,0
7,7,0,7,4,0
2,3,0,3,1,0
2,2,0,2,2,0
8,8,0,8,4,0
1,1,0,1,1,0
2,2,0,2,1,0
5,5,0,5,1,0
2,2,0,2,1,0
2,3,0,3,2,0
1,2,0,2,1,0
1,1,0,1,1,0
2,2,0,2,2,0
7,7,0,7,5,0
7,7,0,7,4,0
3,3,0,3,3,0
4,7,0,7,2,0
2,2,0,2,2,0
4,6,0,6,3,0
7,11,1,10,5,1
10,13,0,13,7,0
11,16,0,16,7,0
1,1,0,1,1,0
4,4,0,4,3,0
5,6,0,6,4,0
5,5,0,5,3,0
6,7,0,7,3,0
8,8,0,8,4,0
2,2,0,2,1,0
2,2,0,2,2,0
5,5,0,5,2,0
1,1,0,1,1,0
2,2,0,2,2,0
3,3,0,3,2,0
2,2,0,2,1,0
1,6,0,6,1,0
2,2,0,2,2,0
3,3,0,3,2,0
7,9,0,9,4,0
2,3,0,3,2,0
4,4,0,4,2,0
10,12,0,12,9,0
6,6,0,6,5,0
5,5,0,5,3,0
2,3,0,3,2,0
3,3,0,3,2,0
8,9,0,9,4,0
1,2,0,2,1,0
5,6,0,6,3,0
12,13,0,13,7,0
4,4,0,4,3,0
3,3,0,3,2,0
8,8,0,8,4,0
3,3,0,3,3,0
3,3,0,3,1,0
11,11,0,11,6,0
8,10,0,10,3,0
1,2,0,2,1,0
1,1,0,1,1,0
11,12,0,12,9,0
2,2,0,2,1,0
3,4,0,4,2,0
1,1,0,1,1,0
1,1,0,1,1,0
1,1,0,1,1,0
1,1,0,1,1,0
1,2,0,2,1,0
2,2,0,2,2,0
2,3,0,3,2,0
7,7,0,7,6,0
3,3,0,3,3,0
4,4,0,4,3,0
5,5,0,5,5,0
1,1,0,1,1,0
5,6,0,6,3,0
9,9,0,9,4,0
2,2,0,2,1,0
5,5,0,5,1,0
1,1,0,1,1,0
6,7,0,7,3,0
2,2,0,2,2,0
2,2,0,2,2,0
3,3,0,3,2,0
7,7,0,7,4,0
3,4,0,4,3,0
12,16,0,16,6,0
2,3,0,3,2,0
3,3,0,3,2,0
8,9,0,9,5,0
4,4,0,4,3,0
7,7,0,7,4,0
5,5,0,5,3,0
12,19,0,19,5,0
3,4,0,4,3,0
3,5,0,5,2,0
1,2,1,1,1,1
1,1,0,1,1,0
5,5,0,5,5,0
2,2,0,2,2,0
1,1,0,1,1,0
4,4,0,4,3,0
4,5,0,5,3,0
3,4,0,4,3,0
3,6,0,6,2,0
2,2,0,2,2,0
11,12,0,12,5,0
5,6,0,6,5,0
1,2,0,2,1,0
1,1,0,1,1,0
4,4,0,4,3,0
2,3,0,3,2,0
3,3,0,3,1,0
3,3,0,3,3,0
2,2,0,2,1,0
7,8,0,8,3,0
3,3,0,3,2,0
1,1,0,1,1,0
1,1,0,1,1,0
3,3,0,3,3,0
2,2,0,2,1,0
7,7,0,7,6,0
2,3,0,3,2,0
2,2,0,2,2,0
3,3,0,3,2,0
1,1,0,1,1,0
2,2,0,2,2,0
1,1,0,1,1,0
3,3,0,3,1,0
4,6,0,6,2,0
3,5,0,5,3,0
3,6,0,6,3,0
9,12,0,12,5,0
3,8,0,8,3,0
5,26,1,25,3,1
2,2,0,2,2,0
1,1,0,1,1,0
2,2,0,2,2,0
2,4,0,4,2,0
1,3,0,3,1,0
2,2,0,2,1,0
3,3,0,3,3,0
8,8,0,8,3,0
1,1,0,1,1,0
1,2,0,2,1,0
1,1,0,1,1,0
1,1,0,1,1,0
8,8,0,8,5,0
3,3,0,3,2,0
3,4,0,4,3,0
4,4,0,4,4,0
9,9,0,9,5,0
10,11,0,11,4,0
5,6,0,6,1,0
3,3,0,3,2,0
7,7,0,7,6,0
3,5,0,5,3,0
3,3,0,3,2,0
3,3,0,3,3,0
4,4,0,4,3,0
2,4,0,4,2,0
3,5,0,5,1,0
7,7,0,7,5,0
6,7,0,7,4,0
3,4,0,4,1,0
7,11,0,11,3,0
9,10,0,10,7,0
4,4,0,4,3,0
6,6,0,6,3,0
11,12,0,12,7,0
7,12,0,12,6,0
7,7,0,7,5,0
2,2,0,2,1,0
2,2,0,2,1,0
11,11,0,11,4,0
8,8,0,8,5,0
1,1,0,1,1,0
4,5,0,5,3,0
10,10,0,10,7,0
2,2,0,2,2,0
3,4,0,4,2,0
5,16,0,16,2,0
4,4,0,4,3,0
9,13,0,13,5,0
2,2,0,2,1,0
1,1,0,1,1,0
6,7,0,7,5,0
8,8,0,8,4,0
3,3,0,3,2,0
3,3,0,3,3,0
7,7,0,7,4,0
3,3,0,3,2,0
9,11,0,11,6,0
4,4,0,4,2,0
12,15,0,15,5,0
11,11,0,11,7,0
2,2,0,2,2,0
2,3,0,3,2,0
1,1,0,1,1,0
10,10,0,10,5,0
1,1,0,1,1,0
1,4,0,4,1,0
5,5,0,5,4,0
7,7,0,7,5,0
5,5,0,5,4,0
3,3,0,3,2,0
9,10,0,10,7,0
11,12,0,12,4,0
4,12,0,12,1,0
3,4,0,4,2,0
1,1,0,1,1,0
2,2,0,2,2,0
1,1,0,1,1,0
2,2,0,2,2,0
1,1,0,1,1,0
2,3,0,3,1,0
7,14,0,14,2,0
2,2,0,2,1,0
3,4,0,4,3,0
9,11,0,11,6,0
7,7,0,7,5,0
1,1,0,1,1,0
5,6,0,6,1,0
5,6,0,6,4,0
2,2,0,2,2,0
1,1,0,1,1,0
3,4,0,4,3,0
11,12,0,12,6,0
2,2,0,2,1,0
5,5,0,5,2,0
1,1,0,1,1,0
3,3,0,3,2,0
1,1,0,1,1,0
4,4,0,4,3,0
3,3,0,3,3,0
10,11,0,11,6,0
1,1,0,1,1,0
3,3,0,3,3,0
6,6,0,6,5,0
5,5,0,5,3,0
1,1,0,1,1,0
8,7,2,5,5,2
1,1,0,1,1,0
6,6,0,6,1,0
6,6,0,6,4,0
12,12,0,12,6,0
9,9,0,9,6,0
8,8,0,8,5,0
12,16,0,16,7,0
1,1,0,1,1,0
2,2,0,2,2,0
3,3,0,3,3,0
8,12,0,12,4,0
2,7,0,7,1,0
4,7,0,7,3,0
6,8,0,8,3,0
2,2,0,2,2,0
10,10,0,10,6,0
6,6,0,6,3,0
2,3,0,3,2,0
1,3,0,3,1,0
8,15,0,15,4,0
6,7,0,7,5,0
2,2,0,2,1,0
9,11,0,11,4,0
1,2,0,2,1,0
3,3,0,3,3,0
1,1,0,1,1,0
2,2,0,2,1,0
4,5,0,5,4,0
6,6,0,6,4,0
12,12,0,12,4,0
2,3,0,3,2,0
2,3,0,3,2,0
1,1,0,1,1,0
10,10,0,10,6,0
6,7,0,7,4,0
2,2,0,2,2,0
4,6,0,6,3,0
5,5,0,5,2,0
3,3,0,3,2,0
2,2,0,2,1,0
1,1,0,1,1,0
5,6,0,6,2,0
3,3,0,3,2,0
1,1,0,1,1,0
1,1,0,1,1,0
5,5,0,5,4,0
1,1,0,1,1,0
13,13,0,13,7,0
1,1,0,1,1,0
1,1,0,1,1,0
2,2,0,2,2,0
3,7,0,7,2,0
4,5,0,5,1,0
3,4,0,4,2,0
1,1,0,1,1,0
1,1,0,1,1,0
3,3,0,3,2,0
7,10,0,10,4,0
5,5,0,5,5,0
2,2,0,2,2,0
1,1,0,1,1,0
2,2,0,2,2,0
6,6,0,6,3,0
4,4,0,4,1,0
4,4,0,4,3,0
2,2,0,2,2,0
3,4,0,4,3,0
12,14,0,14,7,0
1,1,0,1,1,0
3,3,0,3,3,0
2,2,0,2,2,0
7,12,0,12,2,0
5,8,0,8,3,0
1,1,0,1,1,0
8,8,0,8,5,0
9,16,0,16,3,0
3,7,0,7,2,0
3,3,0,3,2,0
1,2,0,2,1,0
3,3,0,3,2,0
10,10,0,10,8,0
2,2,0,2,2,0
2,3,0,3,2,0
5,6,0,6,2,0
4,4,0,4,3,0
2,2,0,2,1,0
4,4,0,4,3,0
5,6,0,6,4,0
1,1,0,1,1,0
3,3,0,3,2,0
1,1,0,1,1,0
4,4,0,4,2,0
3,3,0,3,2,0
2,2,0,2,2,0
11,11,0,11,9,0
5,6,0,6,3,0
3,3,0,3,3,0
2,2,0,2,2,0
4,6,0,6,3,0
3,3,0,3,2,0
6,6,0,6,5,0
1,1,0,1,1,0
1,2,0,2,1,0
2,2,0,2,2,0
2,2,0,2,2,0
2,2,0,2,2,0
1,1,0,1,1,0
1,2,0,2,1,0
4,6,0,6,3,0
4,4,0,4,2,0
4,5,0,5,3,0
1,1,0,1,1,0
1,1,0,1,1,0
1,1,0,1,1,0
2,2,0,2,2,0
3,7,0,7,3,0
4,5,0,5,2,0
2,2,0,2,2,0
5,6,0,6,4,0
4,5,0,5,3,0
4,4,0,4,3,0
1,2,0,2,1,0
6,7,0,7,5,0
4,5,1,4,3,1
1,1,0,1,1,0
1,1,0,1,1,0
1,1,0,1,1,0
2,2,0,2,2,0
1,1,0,1,1,0
4,5,0,5,3,0
1,1,0,1,1,0
3,3,0,3,3,0
2,2,0,2,2,0
1,2,0,2,1,0
7,8,0,8,2,0
4,4,0,4,2,0
2,2,0,2,2,0
7,10,1,9,5,1
3,4,0,4,2,0
1,1,0,1,1,0
4,6,0,6,3,0
2,2,0,2,2,0
10,12,0,12,7,0
2,2,0,2,1,0
2,2,0,2,1,0
2,2,0,2,1,0
1,1,0,1,1,0
5,5,0,5,3,0
2,3,0,3,2,0
1,1,0,1,1,0
8,8,0,8,5,0
1,1,0,1,1,0
2,2,0,2,2,0
3,3,0,3,3,0
2,2,0,2,1,0
7,9,0,9,4,0
3,5,0,5,2,0
1,1,0,1,1,0
2,2,0,2,2,0
2,2,0,2,2,0
5,5,0,5,4,0
2,2,0,2,2,0
3,3,0,3,3,0
2,4,0,4,2,0
2,2,1,1,2,1
3,3,0,3,3,0
6,6,0,6,5,0
4,5,0,5,3,0
4,5,0,5,2,0
2,3,0,3,2,0
7,10,0,10,3,0
8,8,0,8,5,0
1,1,0,1,1,0
8,8,0,8,6,0
1,2,0,2,1,0
3,3,0,3,2,0
9,9,0,9,5,0
8,9,0,9,5,0
4,4,0,4,2,0
3,3,0,3,1,0
4,4,0,4,1,0
7,8,0,8,4,0
1,1,0,1,1,0
4,5,0,5,2,0
3,3,0,3,2,0
4,5,0,5,4,0
1,1,0,1,1,0
10,13,0,13,7,0
1,1,0,1,1,0
2,2,0,2,2,0
2,3,0,3,2,0
5,5,0,5,4,0
3,3,0,3,2,0
8,9,0,9,3,0
10,22,0,22,5,0
7,7,0,7,5,0
8,9,0,9,5,0
2,2,0,2,2,0
11,13,0,13,4,0
1,1,0,1,1,0
1,1,0,1,1,0
2,4,1,3,2,1
12,15,0,15,8,0
2,2,0,2,2,0
3,3,0,3,3,0
2,2,0,2,2,0
9,10,0,10,5,0
3,3,0,3,2,0
8,8,0,8,4,0
2,3,0,3,2,0
1,1,0,1,1,0
3,3,0,3,3,0
2,3,0,3,2,0
2,2,0,2,2,0
3,3,0,3,2,0
4,5,0,5,2,0
6,9,0,9,4,0
5,6,0,6,4,0
6,6,0,6,6,0
2,2,0,2,2,0
2,5,2,3,2,1
1,1,0,1,1,0
9,15,0,15,4,0
1,1,0,1,1,0
1,2,0,2,1,0
7,8,0,8,4,0
8,9,0,9,6,0
8,8,0,8,2,0
6,14,0,14,4,0
8,8,0,8,4,0
6,6,0,6,3,0
5,7,0,7,4,0
7,7,0,7,5,0
8,8,0,8,6,0
4,4,0,4,2,0
2,2,0,2,2,0
2,2,0,2,1,0
1,4,0,4,1,0
1,1,0,1,1,0
10,14,1,13,7,1
8,8,0,8,6,0
1,5,0,5,1,0
5,6,0,6,4,0
9,10,0,10,4,0
1,1,0,1,1,0
7,9,0,9,5,0
6,6,0,6,4,0
5,5,0,5,4,0
4,4,0,4,2,0
1,1,0,1,1,0
3,5,0,5,2,0
4,4,0,4,3,0
4,4,0,4,2,0
7,7,0,7,6,0
2,2,0,2,1,0
1,1,0,1,1,0
2,2,0,2,2,0
8,8,0,8,6,0
7,10,0,10,6,0
2,2,0,2,2,0
1,1,0,1,1,0
3,3,0,3,2,0
8,9,0,9,3,0
5,7,1,6,3,1
3,3,0,3,3,0
5,5,0,5,2,0
2,2,0,2,1,0
6,6,0,6,3,0
7,14,0,14,4,0
12,12,0,12,5,0
2,2,0,2,2,0
7,7,0,7,5,0
1,2,0,2,1,0
1,1,0,1,1,0
2,2,0,2,2,0
2,4,0,4,2,0
2,2,0,2,2,0
8,8,0,8,5,0
1,1,0,1,1,0
12,17,0,17,3,0
6,9,0,9,6,0
3,3,0,3,1,0
1,3,0,3,1,0
5,8,0,8,3,0
2,2,0,2,2,0
3,4,2,2,2,1
1,2,0,2,1,0
3,4,0,4,3,0
4,7,0,7,4,0
5,6,0,6,1,0
3,4,0,4,3,0
3,3,0,3,2,0
4,5,0,5,2,0
4,5,0,5,4,0
3,4,0,4,3,0
6,7,0,7,1,0
2,2,0,2,1,0
3,17,0,17,2,0
3,3,0,3,1,0
1,1,0,1,1,0
1,1,0,1,1,0
1,1,0,1,1,0
1,1,0,1,1,0
5,5,0,5,2,0
3,4,0,4,3,0
1,1,0,1,1,0
2,2,0,2,1,0
3,3,0,3,2,0
2,2,0,2,1,0
1,1,0,1,1,0
4,4,0,4,3,0
4,4,0,4,2,0
3,3,0,3,3,0
1,1,0,1,1,0
2,2,0,2,2,0
1,2,0,2,1,0
3,3,0,3,1,0
4,5,0,5,3,0
2,2,0,2,1,0
1,1,0,1,1,0
4,4,0,4,2,0
4,4,0,4,3,0
1,1,0,1,1,0
5,5,0,5,3,0
3,3,0,3,2,0
4,4,0,4,3,0
1,1,0,1,1,0
5,5,0,5,2,0
4,5,0,5,2,0
1,1,0,1,1,0
5,5,0,5,3,0
1,1,0,1,1,0
12,15,0,15,6,0
1,1,0,1,1,0
2,2,0,2,2,0
3,3,0,3,3,0
3,5,0,5,2,0
10,10,0,10,7,0
1,1,0,1,1,0
3,3,0,3,2,0
3,3,0,3,3,0
2,3,0,3,2,0
4,4,0,4,3,0
3,4,0,4,2,0
4,6,0,6,4,0
3,3,0,3,3,0
5,5,0,5,2,0
1,1,0,1,1,0
10,10,0,10,5,0
2,2,0,2,2,0
4,7,0,7,4,0
1,1,0,1,1,0
2,3,0,3,2,0
1,1,0,1,1,0
5,5,0,5,5,0
2,2,0,2,2,0
3,4,0,4,1,0
6,6,0,6,6,0
2,2,0,2,2,0
2,2,0,2,1,0
1,2,0,2,1,0
4,4,1,3,4,1
1,1,0,1,1,0
3,3,0,3,2,0
5,9,0,9,4,0
1,1,0,1,1,0
1,1,0,1,1,0
11,13,0,13,7,0
5,5,0,5,3,0
1,1,0,1,1,0
2,2,0,2,2,0
1,1,0,1,1,0
6,8,1,7,6,1
11,15,2,13,6,1
5,5,0,5,3,0
2,3,0,3,2,0
8,8,0,8,6,0
9,9,0,9,4,0
11,15,0,15,6,0
1,1,0,1,1,0
11,15,0,15,6,0
5,5,0,5,3,0
5,5,0,5,4,0
7,7,1,6,4,1
1,1,0,1,1,0
1,1,0,1,1,0
10,12,0,12,4,0
2,2,0,2,2,0
7,11,0,11,5,0
6,7,0,7,2,0
7,7,0,7,7,0
2,3,0,3,2,0
12,14,0,14,6,0
4,5,0,5,3,0
1,1,0,1,1,0
12,16,0,16,6,0
1,1,0,1,1,0
4,4,0,4,2,0
6,6,0,6,5,0
2,2,0,2,1,0
7,10,0,10,4,0
2,2,0,2,2,0
7,8,0,8,6,0
2,5,0,5,2,0
1,1,0,1,1,0
1,3,0,3,1,0
1,1,0,1,1,0
3,3,0,3,3,0
1,1,0,1,1,0
2,3,0,3,2,0
2,2,0,2,2,0
5,5,0,5,4,0
1,1,0,1,1,0
2,2,0,2,1,0
5,5,0,5,4,0
3,3,0,3,2,0
2,2,0,2,2,0
2,2,0,2,2,0
5,8,0,8,3,0
2,2,0,2,2,0
4,4,0,4,3,0
3,3,0,3,3,0
6,6,0,6,4,0
2,3,0,3,2,0
2,2,0,2,2,0
1,2,0,2,1,0
7,7,0,7,6,0
3,4,0,4,2,0
2,2,0,2,2,0
3,3,0,3,2,0
5,7,0,7,2,0
3,4,0,4,2,0
2,2,0,2,2,0
5,5,0,5,4,0
4,5,1,4,3,1
4,6,0,6,4,0
2,2,0,2,2,0
7,8,0,8,5,0
3,3,0,3,3,0
2,2,0,2,2,0
6,6,0,6,4,0
2,2,0,2,2,0
7,10,0,10,5,0
1,1,0,1,1,0
8,8,0,8,4,0
1,1,0,1,1,0
2,2,0,2,2,0
9,11,0,11,2,0
6,8,1,7,5,1
3,3,0,3,3,0
5,5,0,5,5,0
2,2,0,2,2,0
5,5,0,5,1,0
3,4,0,4,2,0
2,2,0,2,2,0
9,13,0,13,5,0
2,2,0,2,2,0
1,1,0,1,1,0
2,3,0,3,1,0
1,1,0,1,1,0
3,3,0,3,2,0
2,2,0,2,2,0
1,2,0,2,1,0
1,2,0,2,1,0
4,4,0,4,3,0
3,3,0,3,3,0
4,9,0,9,1,0
7,8,0,8,3,0
4,5,0,5,3,0
3,3,0,3,3,0
2,3,0,3,2,0
1,1,0,1,1,0
3,4,0,4,3,0
8,10,0,10,4,0
3,3,0,3,3,0
1,1,0,1,1,0
2,2,0,2,2,0
2,6,0,6,1,0
2,4,0,4,2,0
2,2,0,2,1,0
5,5,2,3,4,2
3,3,0,3,2,0
9,9,0,9,5,0
3,3,0,3,3,0
2,2,0,2,2,0
1,1,0,1,1,0
2,3,1,2,2,1
1,1,0,1,1,0
10,11,0,11,8,0
8,9,0,9,3,0
1,1,0,1,1,0
9,9,0,9,6,0
2,2,0,2,2,0
9,11,0,11,6,0
10,12,0,12,7,0
3,3,0,3,3,0
11,14,0,14,4,0
3,3,0,3,2,0
3,5,0,5,2,0
5,5,0,5,5,0
2,2,0,2,2,0
2,2,0,2,1,0
1,4,0,4,1,0
1,1,0,1,1,0
3,3,0,3,2,0
4,6,0,6,2,0
2,2,0,2,2,0
3,3,0,3,2,0
2,2,0,2,2,0
4,5,0,5,2,0
2,2,0,2,2,0
2,2,0,2,2,0
4,5,0,5,1,0
4,4,0,4,2,0
2,2,0,2,1,0
2,2,0,2,2,0
3,4,0,4,3,0
3,3,0,3,3,0
2,2,0,2,2,0
12,17,0,17,6,0
4,4,0,4,3,0
2,2,0,2,1,0
5,5,0,5,3,0
6,6,0,6,4,0
5,11,0,11,4,0
1,1,0,1,1,0
5,6,0,6,5,0
6,7,0,7,2,0
2,2,0,2,2,0
3,3,0,3,2,0
2,2,0,2,2,0
3,3,0,3,1,0
2,2,0,2,1,0
12,12,0,12,4,0
2,2,0,2,1,0
3,7,0,7,2,0
1,1,0,1,1,0
3,3,0,3,3,0
1,1,0,1,1,0
7,7,0,7,6,0
1,1,0,1,1,0
3,3,0,3,3,0
6,6,0,6,3,0
10,13,1,12,5,1
5,5,0,5,3,0
2,2,0,2,2,0
11,14,0,14,5,0
9,12,0,12,4,0
1,1,0,1,1,0
4,4,0,4,4,0
6,6,0,6,6,0
1,1,0,1,1,0
6,6,0,6,3,0
3,3,0,3,2,0
3,3,0,3,2,0
2,2,0,2,1,0
3,3,0,3,2,0
2,2,0,2,2,0
1,2,0,2,1,0
2,3,0,3,2,0
6,7,0,7,6,0
1,1,0,1,1,0
1,1,0,1,1,0
1,1,0,1,1,0
3,3,0,3,2,0
7,7,0,7,2,0
1,1,0,1,1,0
4,4,0,4,3,0
9,15,0,15,6,0
2,2,0,2,2,0
6,13,0,13,4,0
1,1,0,1,1,0
1,1,0,1,1,0
5,5,0,5,5,0
7,7,0,7,5,0
3,3,0,3,2,0
2,3,0,3,2,0
3,3,0,3,2,0
2,3,0,3,1,0
3,7,0,7,2,0
2,2,0,2,2,0
2,2,0,2,1,0
9,13,0,13,3,0
2,2,0,2,2,0
1,1,0,1,1,0
5,6,0,6,3,0
10,13,0,13,6,0
1,2,0,2,1,0
1,2,0,2,1,0
2,3,0,3,2,0
3,3,0,3,3,0
2,2,0,2,2,0
1,1,0,1,1,0
1,1,0,1,1,0
2,2,0,2,2,0
3,3,0,3,3,0
12,14,0,14,6,0
12,13,0,13,7,0
4,5,1,4,2,1
4,4,0,4,2,0
2,2,0,2,2,0
3,4,0,4,3,0
1,1,0,1,1,0
9,15,0,15,4,0
1,1,0,1,1,0
2,2,0,2,2,0
1,1,0,1,1,0
2,2,0,2,1,0
2,2,0,2,1,0
5,5,0,5,5,0
7,10,1,9,4,1
3,3,0,3,2,0
6,6,0,6,3,0
10,12,0,12,6,0
1,1,0,1,1,0
4,6,0,6,4,0
4,4,0,4,2,0
10,10,0,10,4,0
9,10,0,10,3,0
7,9,0,9,3,0
10,13,2,11,5,2
12,13,0,13,5,0
5,6,0,6,4,0
3,4,0,4,3,0
3,4,0,4,3,0
10,11,0,11,5,0
6,10,0,10,4,0
3,5,0,5,2,0
1,1,0,1,1,0
3,3,0,3,2,0
2,2,0,2,2,0
2,2,0,2,2,0
4,4,0,4,3,0
4,6,0,6,3,0
10,10,0,10,5,0
3,3,0,3,3,0
3,3,0,3,2,0
3,5,2,3,3,2
2,2,0,2,2,0
1,1,0,1,1,0
1,1,0,1,1,0
1,1,0,1,1,0
10,11,0,11,5,0
7,8,0,8,3,0
